TimeStamp,IR,RED,X,Y,Z,Heart Rate,Respiration Rate,SPO2,Error Rate,(Window Size)
256056,117930,107414,0.03,-0.03,1.03,,,,,
256097,118010,107421,0.03,-0.03,1.03,,,,,
256136,118068,107478,0.03,-0.02,1.03,,,,,
256185,118147,107473,0.03,-0.03,1.03,,,,,
256256,118217,107526,0.03,-0.03,1.04,,,,,
256325,118394,107604,0.03,-0.03,1.03,,,,,
256395,118480,107625,0.03,-0.02,1.03,,,,,
256477,118167,107407,0.03,-0.03,1.03,,,,,
256535,117898,107361,0.03,-0.03,1.03,,,,,
256604,117640,107284,0.03,-0.03,1.04,,,,,
256674,117604,107267,0.03,-0.03,1.03,,,,,
256744,117625,107282,0.03,-0.03,1.04,,,,,
256819,117620,107279,0.03,-0.03,1.03,,,,,
256885,117700,107332,0.03,-0.03,1.03,,,,,
256956,117789,107367,0.03,-0.03,1.04,,,,,
257022,118011,107453,0.03,-0.03,1.04,,,,,
257093,118093,107480,0.03,-0.02,1.04,,,,,
257170,118319,107567,0.03,-0.03,1.03,,,,,
257236,118358,107571,0.03,-0.03,1.03,,,,,
257318,118556,107652,0.03,-0.03,1.03,,,,,
257398,118146,107447,0.03,-0.02,1.03,,,,,
257441,117904,107351,0.03,-0.02,1.04,,,,,
257511,117767,107314,0.02,-0.03,1.03,,,,,
257581,117718,107316,0.03,-0.03,1.03,,,,,
257650,117739,107311,0.03,-0.03,1.03,,,,,
257727,117717,107313,0.03,-0.02,1.03,,,,,
257791,117775,107363,0.03,-0.03,1.04,,,,,
257860,117984,107412,0.03,-0.03,1.04,,,,,
257932,118045,107448,0.03,-0.03,1.04,,,,,
258014,118239,107499,0.03,-0.03,1.03,,,,,
258069,118332,107567,0.03,-0.02,1.04,,,,,
258142,118540,107629,0.03,-0.02,1.04,,,,,
258210,118632,107665,0.03,-0.02,1.03,,,,,
258279,118420,107535,0.03,-0.03,1.03,,,,,
258349,117883,107341,0.03,-0.03,1.04,,,,,
258419,117683,107319,0.03,-0.03,1.04,,,,,
258491,117703,107313,0.03,-0.03,1.04,,,,,
258558,117738,107323,0.03,-0.03,1.04,,,,,
258628,117778,107309,0.03,-0.03,1.03,,,,,
258706,117817,107360,0.03,-0.03,1.03,,,,,
258768,118014,107407,0.03,-0.03,1.03,,,,,
258838,118110,107467,0.03,-0.03,1.03,,,,,
258909,118303,107550,0.03,-0.02,1.04,,,,,
258978,118387,107579,0.03,-0.02,1.04,,,,,
259046,118626,107662,0.03,-0.02,1.03,,,,,
259129,118671,107611,0.03,-0.03,1.03,,,,,
259198,118055,107411,0.02,-0.03,1.04,,,,,
259271,117833,107335,0.03,-0.03,1.04,,,,,
259338,117689,107269,0.03,-0.03,1.03,,,,,
259412,117668,107255,0.03,-0.03,1.03,,,,,
259478,117648,107303,0.03,-0.03,1.04,,,,,
259535,117705,107318,0.03,-0.03,1.03,,,,,
260621,117854,107347,0.03,-0.03,1.04,,,,,
260699,118110,107481,0.03,-0.03,1.03,,,,,
260744,118199,107503,0.03,-0.03,1.04,,,,,
260779,118291,107541,0.03,-0.03,1.03,,,,,
260858,118437,107559,0.03,-0.02,1.04,,,,,
260898,118223,107429,0.03,-0.03,1.03,,,,,
260979,117808,107274,0.03,-0.03,1.03,,,,,
261039,117339,107142,0.03,-0.03,1.04,,,,,
261106,117208,107123,0.03,-0.03,1.04,,,,,
261182,117252,107151,0.03,-0.03,1.04,,,,,
261247,117245,107127,0.03,-0.02,1.04,,,,,
261317,117344,107169,0.03,-0.03,1.03,,,,,
261386,117424,107239,0.03,-0.03,1.04,,,,,
261457,117611,107284,0.03,-0.03,1.03,,,,,
261526,117768,107408,0.03,-0.02,1.04,,,,,
261595,117846,107406,0.03,-0.03,1.03,,,,,
261666,118054,107474,0.03,-0.02,1.03,,,,,
261734,118134,107523,0.03,-0.02,1.03,,,,,
261804,117775,107279,0.03,-0.03,1.03,,,,,
262159,117054,107136,0.03,-0.03,1.03,,,,,
262200,117136,107198,0.03,-0.03,1.03,,,,,
262238,117230,107213,0.03,-0.03,1.03,,,,,
263176,117331,107228,0.03,-0.03,1.03,,,,,
263221,117303,107290,0.03,-0.03,1.03,,,,,
263259,117376,107290,0.03,-0.03,1.04,,,,,
263298,117451,107305,0.03,-0.03,1.03,,,,,
263351,117552,107358,0.03,-0.02,1.03,,,,,
263422,117728,107425,0.03,-0.02,1.03,,,,,
263494,117805,107458,0.03,-0.03,1.03,,,,,
263570,117421,107191,0.03,-0.03,1.04,,,,,
263659,116509,106926,0.02,-0.03,1.04,,,,,
263699,116397,106898,0.03,-0.02,1.03,,,,,
263768,116384,106923,0.03,-0.03,1.03,,,,,
264593,116500,106985,0.03,-0.03,1.04,,,,,
264684,116265,106917,0.03,-0.03,1.03,,,,,
264725,116333,106935,0.03,-0.03,1.03,,,,,
264760,116335,106942,0.03,-0.03,1.03,,,,,
264815,116359,106962,0.03,-0.03,1.03,,,,,
264905,116587,107100,0.03,-0.03,1.03,,,,,
264980,116819,107156,0.03,-0.03,1.03,,,,,
265019,116936,107181,0.02,-0.03,1.04,,,,,
265095,117020,107254,0.03,-0.02,1.04,,,,,
265159,117183,107303,0.03,-0.02,1.04,,,,,
265227,117359,107402,0.03,-0.02,1.04,,,,,
265303,117550,107415,0.03,-0.03,1.04,,,,,
265372,117312,107247,0.03,-0.02,1.03,,,,,
265437,116285,106875,0.03,-0.03,1.03,,,,,
265508,116083,106906,0.03,-0.03,1.04,,,,,
265577,116185,106922,0.03,-0.03,1.03,,,,,
265648,116377,106983,0.03,-0.02,1.03,,,,,
265717,116337,106994,0.03,-0.03,1.03,,,,,
265786,116530,107063,0.03,-0.02,1.03,,,,,
265870,116650,107111,0.02,-0.03,1.03,,,,,
265925,116931,107230,0.03,-0.03,1.04,,,,,
265995,117014,107275,0.03,-0.03,1.04,,,,,
266065,117233,107361,0.03,-0.03,1.03,,,,,
266135,117328,107388,0.03,-0.02,1.04,,,,,
266204,117364,107319,0.03,-0.03,1.04,,,,,
266275,116834,107061,0.03,-0.03,1.03,,,,,
266345,115963,106857,0.03,-0.03,1.03,,,,,
266416,115914,106847,0.03,-0.02,1.04,,,,,
266488,116150,106934,0.03,-0.02,1.03,,,,,
266572,116172,106948,0.03,-0.02,1.04,,,,,
266625,116278,107002,0.03,-0.03,1.04,,,,,
266693,116401,107088,0.03,-0.03,1.04,,,,,
266763,116665,107209,0.03,-0.03,1.04,,,,,
266835,116851,107266,0.03,-0.02,1.03,,,,,
266915,116968,107298,0.03,-0.03,1.04,,,,,
266983,117247,107400,0.03,-0.02,1.04,,,,,
267046,117336,107442,0.02,-0.03,1.04,,,,,
267112,117277,107300,0.03,-0.03,1.04,,,,,
267183,116085,106857,0.03,-0.02,1.03,,,,,
267252,115792,106827,0.03,-0.03,1.03,,,,,
267626,116462,107119,0.03,-0.03,1.04,,,,,
267662,116582,107182,0.03,-0.03,1.04,,,,,
267701,116684,107218,0.03,-0.02,1.03,,,,,
267752,116789,107222,0.03,-0.02,1.03,,,,,
267822,116877,107288,0.03,-0.02,1.04,,,,,
267889,117120,107366,0.02,-0.03,1.03,,,,,
267960,117214,107427,0.03,-0.03,1.04,,,,,
268031,116818,107145,0.03,-0.02,1.03,,,,,
268099,116168,106921,0.03,-0.03,1.03,,,,,
268181,115732,106883,0.03,-0.03,1.03,,,,,
269117,115849,106936,0.03,-0.03,1.04,,,,,
269162,115860,106926,0.03,-0.03,1.04,,,,,
269201,115852,106941,0.03,-0.03,1.04,,,,,
269240,115897,106968,0.03,-0.02,1.03,,,,,
269291,116018,107026,0.03,-0.03,1.03,,,,,
269367,116157,107078,0.03,-0.02,1.04,,,,,
269431,116448,107186,0.03,-0.02,1.04,,,,,
269501,116544,107228,0.03,-0.02,1.04,,,,,
269573,116755,107345,0.03,-0.02,1.03,,,,,
269640,116855,107366,0.03,-0.02,1.03,,,,,
269711,116702,107148,0.03,-0.03,1.03,,,,,
269782,115972,106878,0.03,-0.03,1.03,,,,,
269849,115188,106710,0.03,-0.03,1.03,,,,,
269920,115233,106746,0.03,-0.02,1.03,,,,,
269994,115505,106824,0.03,-0.03,1.03,,,,,
270059,115520,106852,0.03,-0.03,1.03,,,,,
270128,115656,106956,0.03,-0.02,1.03,,,,,
270202,115802,107011,0.03,-0.02,1.03,,,,,
270292,116105,107140,0.03,-0.02,1.03,,,,,
270342,116320,107225,0.03,-0.02,1.03,,,,,
270424,116420,107237,0.03,-0.02,1.04,,,,,
270523,116671,107326,0.03,-0.03,1.04,,,,,
270645,115496,106758,0.03,-0.02,1.04,,,,,
270746,115067,106739,0.03,-0.03,1.04,,,,,
271606,115212,106773,0.03,-0.02,1.04,,,,,
271643,115160,106823,0.03,-0.02,1.04,,,,,
271683,115325,106847,0.02,-0.02,1.04,,,,,
271723,115361,106862,0.03,-0.02,1.04,,,,,
271771,115313,106878,0.03,-0.02,1.04,,,,,
271842,115425,106932,0.03,-0.03,1.03,,,,,
271917,115570,106980,0.02,-0.03,1.03,,,,,
272996,115850,107107,0.03,-0.03,1.03,,,,,
273042,116277,107278,0.03,-0.03,1.03,,,,,
273082,116385,107339,0.03,-0.03,1.03,,,,,
273124,116421,107277,0.02,-0.03,1.03,,,,,
273171,115926,106976,0.03,-0.03,1.03,,,,,
273245,115136,106752,0.03,-0.03,1.03,,,,,
273311,114740,106701,0.03,-0.03,1.03,,,,,
273399,114872,106769,0.03,-0.02,1.03,,,,,
273483,115089,106784,0.03,-0.02,1.04,,,,,
273522,115099,106826,0.03,-0.03,1.04,,,,,
273591,115186,106865,0.03,-0.03,1.04,,,,,
273664,115443,106986,0.03,-0.03,1.03,,,,,
273731,115684,107085,0.03,-0.03,1.04,,,,,
273800,115775,107102,0.03,-0.02,1.04,,,,,
273871,115990,107195,0.03,-0.03,1.04,,,,,
273939,116077,107185,0.03,-0.03,1.04,,,,,
274009,114765,106602,0.03,-0.02,1.04,,,,,
274091,114475,106600,0.03,-0.03,1.03,,,,,
274174,114863,106758,0.03,-0.03,1.04,,,,,
274253,114996,106752,0.03,-0.02,1.03,,,,,
274288,114941,106766,0.03,-0.03,1.03,,,,,
274363,114992,106807,0.03,-0.03,1.04,,,,,
274428,115319,106963,0.02,-0.03,1.03,,,,,
274497,115462,106980,0.02,-0.02,1.03,,,,,
274570,115681,107099,0.03,-0.02,1.03,,,,,
274637,115824,107126,0.02,-0.02,1.03,,,,,
274708,116029,107195,0.03,-0.03,1.03,,,,,
274781,115986,107067,0.02,-0.02,1.03,,,,,
274846,114364,106461,0.03,-0.03,1.03,,,,,
274923,114025,106424,0.03,-0.02,1.04,,,,,
274986,114123,106463,0.03,-0.03,1.04,,,,,
275057,114403,106531,0.03,-0.03,1.03,,,,,
275148,114432,106613,0.03,-0.03,1.04,,,,,
275195,114540,106643,0.03,-0.02,1.03,,,,,
275266,114695,106724,0.03,-0.02,1.03,,,,,
275336,115066,106854,0.03,-0.03,1.04,,,,,
275405,115151,106893,0.03,-0.03,1.04,,,,,
276164,114739,106775,0.03,-0.02,1.03,,,,,
276203,114834,106778,0.03,-0.03,1.03,,,,,
276273,114938,106854,0.03,-0.02,1.04,,,,,
276325,115118,106904,0.03,-0.03,1.03,,,,,
276372,115220,106957,0.03,-0.03,1.04,,,,,
276435,115312,107007,0.04,-0.03,1.04,,,,,
276504,115530,107053,0.03,-0.02,1.03,,,,,
276573,114483,106442,0.03,-0.02,1.03,,,,,
276643,113685,106283,0.03,-0.03,1.03,,,,,
276713,113692,106334,0.03,-0.02,1.03,,,,,
276784,113873,106442,0.03,-0.03,1.03,,,,,
276853,114026,106480,0.03,-0.03,1.04,,,,,
276923,113977,106457,0.03,-0.03,1.04,,,,,
276992,114238,106624,0.02,-0.03,1.03,,,,,
277061,114443,106649,0.03,-0.03,1.04,,,,,
277161,114729,106794,0.03,-0.03,1.04,,,,,
277204,114894,106859,0.03,-0.02,1.04,,,,,
277272,114989,106875,0.03,-0.02,1.04,,,,,
277341,115181,106957,0.03,-0.03,1.03,,,,,
277410,115207,106826,0.03,-0.03,1.04,,,,,
277480,114333,106411,0.02,-0.03,1.04,,,,,
277558,113284,106183,0.03,-0.02,1.03,,,,,
278634,113706,106355,0.03,-0.03,1.04,,,,,
278685,113544,106304,0.03,-0.03,1.03,,,,,
278724,113643,106338,0.03,-0.03,1.03,,,,,
278764,113823,106444,0.03,-0.03,1.03,,,,,
278814,113995,106493,0.03,-0.03,1.04,,,,,
278884,114147,106560,0.02,-0.02,1.03,,,,,
278954,114450,106681,0.03,-0.02,1.04,,,,,
279024,114556,106717,0.03,-0.02,1.04,,,,,
279126,114782,106818,0.03,-0.03,1.04,,,,,
279165,115094,106924,0.03,-0.03,1.04,,,,,
279233,115123,106853,0.03,-0.03,1.04,,,,,
279310,113364,106125,0.03,-0.03,1.03,,,,,
279376,112926,106063,0.03,-0.02,1.04,,,,,
280453,113065,106145,0.03,-0.03,1.04,,,,,
281367,113088,106097,0.03,-0.02,1.03,,,,,
281406,113097,106121,0.03,-0.02,1.04,,,,,
281447,113220,106224,0.03,-0.02,1.03,,,,,
281496,113400,106249,0.03,-0.02,1.04,,,,,
281596,113726,106410,0.03,-0.02,1.03,,,,,
281646,113950,106484,0.03,-0.03,1.04,,,,,
281704,114051,106495,0.03,-0.02,1.03,,,,,
281775,114229,106569,0.03,-0.03,1.04,,,,,
281847,114333,106617,0.03,-0.02,1.03,,,,,
281916,114428,106468,0.03,-0.03,1.03,,,,,
281988,112477,105810,0.03,-0.02,1.03,,,,,
282054,112284,105770,0.03,-0.03,1.04,,,,,
282124,112592,105895,0.03,-0.03,1.04,,,,,
282193,113027,106060,0.03,-0.03,1.03,,,,,
283053,112985,106038,0.03,-0.02,1.03,,,,,
283088,113006,106065,0.03,-0.03,1.03,,,,,
283126,113001,106021,0.03,-0.03,1.03,,,,,
283166,112904,105989,0.03,-0.03,1.04,,,,,
283217,112936,106062,0.03,-0.02,1.02,,,,,
283289,113089,106116,0.02,-0.02,1.03,,,,,
283356,113511,106279,0.03,-0.03,1.04,,,,,
283426,113645,106333,0.02,-0.03,1.04,,,,,
283497,113894,106419,0.03,-0.03,1.03,,,,,
283588,114058,106490,0.03,-0.03,1.04,,,,,
283651,114294,106563,0.02,-0.03,1.03,,,,,
283731,114415,106473,0.03,-0.03,1.04,,,,,
283812,112426,105741,0.03,-0.03,1.03,,,,,
283852,112124,105712,0.03,-0.03,1.03,,,,,
283947,112524,105878,0.03,-0.03,1.03,,,,,
283986,112744,105965,0.03,-0.03,1.03,,,,,
284054,112874,105991,0.03,-0.03,1.03,,,,,
284125,112778,105968,0.03,-0.03,1.03,,,,,
284204,113038,106081,0.03,-0.03,1.03,,,,,
284267,113370,106253,0.02,-0.02,1.03,,,,,
284355,113532,106275,0.02,-0.03,1.03,,,,,
285227,113491,106270,0.03,-0.03,1.03,,,,,
285267,113672,106332,0.03,-0.03,1.03,,,,,
285308,113781,106375,0.03,-0.03,1.04,,,,,
285363,113881,106383,0.03,-0.02,1.03,,,,,
285430,113968,106452,0.03,-0.03,1.03,,,,,
285496,114197,106528,0.03,-0.03,1.03,,,,,
285566,114327,106592,0.02,-0.03,1.03,,,,,
285636,114614,106677,0.03,-0.03,1.03,,,,,
285708,113305,105979,0.03,-0.03,1.04,,,,,
285775,112528,105804,0.02,-0.03,1.04,,,,,
285848,112601,105897,0.03,-0.03,1.03,,,,,
285916,113150,106124,0.03,-0.02,1.04,,,,,
285985,113284,106120,0.03,-0.02,1.04,,,,,
286055,113098,106093,0.03,-0.03,1.04,,,,,
286125,113209,106135,0.03,-0.03,1.03,,,,,
286194,113628,106315,0.03,-0.03,1.03,,,,,
286265,113797,106369,0.03,-0.03,1.04,,,,,
286337,114058,106448,0.03,-0.03,1.03,,,,,
287198,114139,106484,0.03,-0.03,1.03,,,,,
287250,113964,106406,0.03,-0.03,1.04,,,,,
287297,114041,106410,0.03,-0.03,1.03,,,,,
287328,114140,106490,0.03,-0.03,1.04,,,,,
287379,114230,106514,0.03,-0.02,1.03,,,,,
287452,114343,106564,0.03,-0.03,1.04,,,,,
287523,113567,105989,0.03,-0.03,1.03,,,,,
287595,112020,105588,0.03,-0.02,1.03,,,,,
287662,112061,105658,0.03,-0.02,1.04,,,,,
287728,112365,105792,0.03,-0.02,1.04,,,,,
287803,112638,105862,0.03,-0.03,1.03,,,,,
287870,112615,105828,0.03,-0.02,1.04,,,,,
287948,112905,105992,0.03,-0.03,1.04,,,,,
288007,113095,106074,0.03,-0.03,1.04,,,,,
288078,113396,106174,0.03,-0.03,1.04,,,,,
288146,113501,106223,0.03,-0.03,1.04,,,,,
288216,113742,106303,0.03,-0.03,1.04,,,,,
288286,113845,106338,0.02,-0.03,1.04,,,,,
289287,114157,106454,0.03,-0.02,1.03,,,,,
289330,113597,106047,0.03,-0.03,1.04,,,,,
289370,112568,105661,0.03,-0.02,1.04,,,,,
289409,111956,105553,0.03,-0.03,1.03,,,,,
289461,111930,105556,0.03,-0.03,1.04,,,,,
289529,112102,105634,0.03,-0.02,1.04,,,,,
289599,112656,105802,0.03,-0.03,1.03,,,,,
289669,112623,105788,0.03,-0.02,1.03,,,,,
289741,112610,105855,0.03,-0.03,1.03,,,,,
289808,112787,105891,0.03,-0.03,1.03,,,,,
289878,113163,106061,0.03,-0.02,1.04,,,,,
289948,113302,106102,0.03,-0.03,1.04,,,,,
290018,113543,106170,0.03,-0.03,1.03,,,,,
290098,113709,106273,0.03,-0.03,1.04,,,,,
290169,113938,106328,0.03,-0.03,1.03,,,,,
290227,113773,106099,0.03,-0.03,1.03,,,,,
290297,111912,105429,0.03,-0.03,1.03,,,,,
290383,111695,105432,0.03,-0.03,1.03,,,,,
291050,113647,106193,0.03,-0.02,1.03,,,,,
291090,113779,106249,0.03,-0.03,1.04,,,,,
291131,113673,106023,0.03,-0.02,1.03,,,,,
291179,112721,105606,0.03,-0.02,1.03,,,,,
291249,111803,105383,0.02,-0.03,1.03,,,,,
291351,111817,105526,0.03,-0.02,1.03,,,,,
291392,112082,105619,0.03,-0.03,1.04,,,,,
291459,112186,105597,0.03,-0.03,1.04,,,,,
291534,112223,105624,0.03,-0.02,1.03,,,,,
291598,112337,105708,0.03,-0.02,1.03,,,,,
291676,112690,105843,0.03,-0.02,1.03,,,,,
291751,113019,105944,0.03,-0.03,1.04,,,,,
292631,113116,105961,0.03,-0.02,1.04,,,,,
292670,113100,105981,0.03,-0.03,1.03,,,,,
292714,113235,106012,0.03,-0.03,1.03,,,,,
292752,113356,106054,0.03,-0.03,1.03,,,,,
292804,113463,106108,0.03,-0.03,1.04,,,,,
292870,113573,106159,0.03,-0.03,1.04,,,,,
292943,113903,106291,0.03,-0.03,1.04,,,,,
293011,114038,106316,0.02,-0.03,1.04,,,,,
293079,112347,105552,0.03,-0.03,1.03,,,,,
293155,111944,105488,0.03,-0.03,1.03,,,,,
293230,112285,105663,0.03,-0.03,1.04,,,,,
293288,112510,105736,0.03,-0.02,1.04,,,,,
293358,112515,105722,0.03,-0.03,1.04,,,,,
293434,112521,105747,0.03,-0.03,1.04,,,,,
293498,112922,105889,0.03,-0.02,1.03,,,,,
293584,113066,105983,0.03,-0.03,1.03,,,,,
293638,113405,106101,0.03,-0.03,1.03,,,,,
293708,113517,106123,0.03,-0.02,1.04,,,,,
293778,113767,106273,0.03,-0.03,1.03,,,,,
293848,113902,106319,0.03,-0.03,1.03,,,,,
293917,114064,106226,0.03,-0.02,1.04,,,,,
293987,113162,105791,0.03,-0.03,1.03,,,,,
294065,111870,105500,0.03,-0.03,1.03,,,,,
294128,112003,105541,0.03,-0.02,1.03,,,,,
294213,112430,105740,0.03,-0.02,1.03,,,,,
294269,112559,105762,0.03,-0.02,1.03,,,,,
294341,112660,105848,0.03,-0.02,1.04,,,,,
294407,112828,105900,0.03,-0.03,1.04,,,,,
294476,113245,106116,0.03,-0.03,1.04,,,,,
295441,113418,106154,0.03,-0.02,1.03,,,,,
295492,114127,106456,0.03,-0.03,1.04,,,,,
295532,114239,106541,0.03,-0.02,1.04,,,,,
295579,114360,106595,0.03,-0.03,1.04,,,,,
295624,114523,106639,0.03,-0.03,1.04,,,,,
295691,114665,106712,0.03,-0.03,1.03,,,,,
295761,115040,106785,0.03,-0.03,1.03,,,,,
295832,114060,106286,0.03,-0.03,1.04,,,,,
295900,113365,106126,0.03,-0.03,1.03,,,,,
295971,113320,106178,0.03,-0.03,1.04,,,,,
296040,113757,106363,0.03,-0.03,1.03,,,,,
296109,113903,106381,0.03,-0.03,1.03,,,,,
296182,113961,106394,0.03,-0.03,1.03,,,,,
296250,114090,106477,0.03,-0.03,1.03,,,,,
296319,114517,106654,0.03,-0.03,1.03,,,,,
296409,114661,106707,0.03,-0.02,1.03,,,,,
296460,114921,106782,0.03,-0.02,1.03,,,,,
296528,115055,106862,0.03,-0.02,1.03,,,,,
296598,115389,107025,0.03,-0.02,1.04,,,,,
296669,115557,107051,0.02,-0.03,1.03,,,,,
296738,114540,106501,0.03,-0.03,1.04,,,,,
296815,113924,106420,0.03,-0.02,1.04,,,,,
296879,114059,106499,0.03,-0.03,1.03,,,,,
296947,114467,106634,0.02,-0.03,1.03,,,,,
297032,114631,106654,0.03,-0.02,1.03,,,,,
297088,114681,106716,0.04,-0.02,1.04,,,,,
297156,114888,106762,0.03,-0.02,1.04,,,,,
297227,115000,106839,0.03,-0.02,1.03,,,,,
297297,115199,106897,0.03,-0.02,1.03,,,,,
297368,115415,106984,0.02,-0.03,1.03,,,,,
297438,115635,107059,0.03,-0.02,1.03,,,,,
297514,115692,107033,0.03,-0.03,1.03,,,,,
298591,114512,106559,0.03,-0.03,1.04,,,,,
298634,114772,106688,0.03,-0.02,1.04,,,,,
298674,114841,106733,0.03,-0.02,1.03,,,,,
298713,114980,106810,0.03,-0.03,1.04,,,,,
298764,115147,106834,0.03,-0.03,1.03,,,,,
298838,115296,106901,0.03,-0.02,1.03,,,,,
298903,115630,107041,0.03,-0.03,1.04,,,,,
298974,115742,107056,0.03,-0.03,1.04,,,,,
299042,115975,107066,0.03,-0.03,1.04,,,,,
299112,115540,106825,0.03,-0.02,1.04,,,,,
299182,114383,106518,0.03,-0.03,1.04,,,,,
299257,114418,106546,0.03,-0.02,1.04,,,,,
299321,114806,106672,0.03,-0.03,1.04,,,,,
299406,114873,106691,0.03,-0.03,1.04,,,,,
299462,114937,106716,0.03,-0.03,1.03,,,,,
299531,115095,106806,0.03,-0.03,1.03,,,,,
299627,115443,106927,0.03,-0.02,1.04,,,,,
299676,115670,107026,0.03,-0.02,1.03,,,,,
299741,115796,107060,0.03,-0.03,1.03,,,,,
299810,116013,107156,0.03,-0.03,1.03,,,,,
299886,116044,107028,0.03,-0.03,1.03,,,,,
299949,115429,106775,0.03,-0.03,1.04,,,,,
300022,114565,106522,0.03,-0.03,1.04,,,,,
300092,114630,106596,0.03,-0.03,1.03,,,,,
300159,114984,106726,0.03,-0.03,1.03,,,,,
300229,115026,106730,0.03,-0.03,1.03,,,,,
300299,115187,106780,0.03,-0.02,1.04,,,,,
300368,115318,106861,0.03,-0.03,1.04,,,,,
300438,115594,106949,0.03,-0.03,1.04,,,,,
300509,115821,107002,0.03,-0.03,1.04,,,,,
300578,115925,107069,0.03,-0.03,1.04,,,,,
300675,116263,107236,0.03,-0.03,1.03,,,,,
300718,116410,107205,0.03,-0.03,1.04,,,,,
300789,116163,106992,0.03,-0.03,1.04,,,,,
300858,114880,106593,0.03,-0.03,1.03,,,,,
300929,114850,106611,0.03,-0.03,1.04,,,,,
300997,115194,106713,0.03,-0.03,1.04,,,,,
301077,115248,106733,0.03,-0.03,1.04,,,,,
301137,115235,106739,0.04,-0.03,1.03,,,,,
301207,115427,106793,0.03,-0.03,1.03,,,,,
301276,115569,106867,0.03,-0.03,1.03,,,,,
301347,115874,106978,0.03,-0.03,1.03,,,,,
301416,115958,107002,0.03,-0.02,1.03,,,,,
301485,116172,107073,0.03,-0.03,1.03,,,,,
301555,116395,107128,0.03,-0.03,1.04,,,,,
302592,116491,107145,0.03,-0.03,1.03,,,,,
302635,115059,106425,0.03,-0.03,1.03,,,,,
302675,114653,106364,0.03,-0.03,1.03,,,,,
302715,114553,106339,0.03,-0.03,1.03,,,,,
302765,114624,106406,0.03,-0.03,1.03,,,,,
303398,115983,106945,0.03,-0.02,1.04,,,,,
303437,116083,106976,0.03,-0.03,1.03,,,,,
303540,115936,106796,0.03,-0.03,1.03,,,,,
304394,114422,106283,0.03,-0.03,1.03,,,,,
304477,115782,106849,0.03,-0.03,1.04,,,,,
304516,115179,106520,0.03,-0.02,1.03,,,,,
304556,114304,106225,0.03,-0.02,1.03,,,,,
304606,113877,106177,0.03,-0.03,1.03,,,,,
304681,113886,106243,0.03,-0.03,1.03,,,,,
304746,114286,106402,0.02,-0.03,1.04,,,,,
304817,114381,106417,0.03,-0.03,1.04,,,,,
304887,114270,106423,0.02,-0.03,1.04,,,,,
304955,114359,106466,0.02,-0.02,1.03,,,,,
305027,114739,106614,0.03,-0.03,1.04,,,,,
305094,114854,106654,0.03,-0.03,1.03,,,,,
305165,115067,106752,0.03,-0.02,1.04,,,,,
305234,115161,106802,0.03,-0.02,1.04,,,,,
306210,115370,106894,0.03,-0.03,1.03,,,,,
306259,115095,106907,0.03,-0.02,1.03,,,,,
306296,115194,106931,0.03,-0.03,1.04,,,,,
306339,115282,106941,0.03,-0.02,1.04,,,,,
306387,114849,106598,0.03,-0.02,1.03,,,,,
306458,113237,106176,0.03,-0.02,1.03,,,,,
306528,113220,106192,0.03,-0.03,1.03,,,,,
306596,113545,106347,0.03,-0.02,1.03,,,,,
306666,113780,106388,0.03,-0.03,1.03,,,,,
306737,113718,106377,0.03,-0.02,1.04,,,,,
306806,113843,106489,0.03,-0.03,1.04,,,,,
306880,114147,106624,0.03,-0.03,1.03,,,,,
306952,114289,106643,0.02,-0.03,1.03,,,,,
307015,114443,106715,0.03,-0.03,1.03,,,,,
307097,114618,106784,0.03,-0.02,1.03,,,,,
307155,114722,106803,0.03,-0.03,1.03,,,,,
307224,114930,106944,0.03,-0.02,1.03,,,,,
307300,115001,106881,0.03,-0.02,1.04,,,,,
307364,113178,106154,0.03,-0.03,1.03,,,,,
307434,112997,106169,0.03,-0.02,1.03,,,,,
307505,113423,106399,0.03,-0.03,1.03,,,,,
307579,113634,106410,0.03,-0.03,1.03,,,,,
307657,113532,106350,0.03,-0.02,1.04,,,,,
307726,113715,106438,0.03,-0.03,1.04,,,,,
307806,114020,106623,0.03,-0.03,1.03,,,,,
307900,114295,106700,0.03,-0.02,1.03,,,,,
308923,114367,106718,0.03,-0.03,1.04,,,,,
308959,114273,106727,0.03,-0.02,1.04,,,,,
308999,114376,106755,0.03,-0.02,1.04,,,,,
309047,114502,106794,0.02,-0.02,1.04,,,,,
309092,114576,106786,0.03,-0.03,1.04,,,,,
309188,112571,105998,0.03,-0.03,1.04,,,,,
309265,112510,106058,0.03,-0.03,1.03,,,,,
309646,113490,106445,0.03,-0.03,1.03,,,,,
309728,113708,106561,0.03,-0.03,1.04,,,,,
310707,113775,106579,0.03,-0.03,1.04,,,,,
310779,113746,106621,0.03,-0.02,1.03,,,,,
311646,113842,106633,0.03,-0.02,1.03,,,,,
311679,113465,106514,0.03,-0.02,1.03,,,,,
311721,113574,106584,0.03,-0.03,1.03,,,,,
311759,113674,106641,0.03,-0.03,1.03,,,,,
311810,113771,106670,0.03,-0.03,1.03,,,,,
311881,113933,106541,0.03,-0.02,1.03,,,,,
311951,113072,106110,0.03,-0.03,1.04,,,,,
312018,111627,105781,0.03,-0.02,1.03,,,,,
312088,111864,105878,0.03,-0.02,1.03,,,,,
312159,112023,105970,0.03,-0.03,1.03,,,,,
312229,112193,105986,0.03,-0.03,1.03,,,,,
